-1.220005763174489610e+00,5.368966456201889059e-01,-9.704423602239647950e-01,-3.278445550990777280e-02,-3.991583056384014061e-02,5.675098903866190869e-02,-6.202034915988040575e-01,9.780092824888748926e-02,-4.678982530468176471e-01,2.735849572171499683e-02,-8.953047594507839158e-01,-2.390994013064295654e-01,9.024677635695126376e-01
5.368966456201891280e-01,-2.154259348724440581e+00,5.786120076959086478e-02,-6.776705232169959459e-01,1.101441262152312445e-01,-1.411649367746257988e-01,-5.660952658327331743e-01,-1.627742238812822928e-01,1.075596682336880106e-01,-3.849181656035005616e-01,1.401679857706381316e-01,-1.219448682605226014e-01,5.207865313511250704e-01
-9.704423602239643509e-01,5.786120076959062886e-02,-1.203146107118582053e+00,7.950361269042840462e-01,5.078048906444959654e-01,2.864605187115271123e-02,2.469560703264645218e-01,-2.698920193245656907e-01,-1.244235089468695016e-01,-4.635439431892302703e-02,7.758186490180520867e-01,-6.088085242589508228e-01,-9.039267772414859570e-01
-3.278445550990816137e-02,-6.776705232169967230e-01,7.950361269042841572e-01,-2.280431498305717675e+00,1.123399827039309323e-01,4.114499603854335774e-01,2.433319065175701401e-01,-2.693095595174833101e-01,-3.739404320820108873e-01,5.983045562103092574e-02,-2.153588852762155365e-02,-7.785644098138637392e-02,-5.743864449765455626e-01
-3.991583056384032102e-02,1.101441262152311751e-01,5.078048906444957433e-01,1.123399827039308907e-01,-1.164235529816020076e+00,5.005969389929333380e-01,2.963329712733877089e-02,-1.649490510875089300e-01,5.663125312589490923e-01,-1.505779830604092595e-02,-6.285189578095790042e-01,1.213143070795399403e-01,8.389005860993519192e-01
5.675098903866183236e-02,-1.411649367746259653e-01,2.864605187115304777e-02,4.114499603854337995e-01,5.005969389929340041e-01,-2.359721629016081845e+00,8.822372332195476188e-03,-1.736986229920617006e-02,-6.839044183173478841e-02,6.583096784514036459e-01,-2.327701368530427362e-01,8.282289275481419244e-02,3.166179696016499512e-01
-6.202034915988033914e-01,-5.660952658327328413e-01,2.469560703264644941e-01,2.433319065175699736e-01,2.963329712733886803e-02,8.822372332195552516e-03,-1.689331386317260542e+00,-1.344701335848344226e-01,-3.058251564916170673e-01,-8.795595716332234304e-02,-5.386622967293567266e-01,4.017519453061839108e-01,1.868585653248983736e+00
9.780092824888758640e-02,-1.627742238812822095e-01,-2.698920193245659682e-01,-2.693095595174833656e-01,-1.649490510875090132e-01,-1.736986229920622904e-02,-1.344701335848338675e-01,-2.362608238116213677e+00,-2.913896625899114468e-01,-9.999909101774734355e-02,4.664523517514245765e-01,5.224342346718383601e-01,-6.561411827824009668e-01
-4.678982530468175360e-01,1.075596682336883020e-01,-1.244235089468696820e-01,-3.739404320820109429e-01,5.663125312589495364e-01,-6.839044183173473290e-02,-3.058251564916171783e-01,-2.913896625899122794e-01,-1.217770121226641189e+00,5.335827842456163372e-01,-5.016125617746260978e-01,2.747584432608843885e-01,-7.850140293644902734e-02
2.735849572171508357e-02,-3.849181656035005061e-01,-4.635439431892291601e-02,5.983045562103078696e-02,-1.505779830604123126e-02,6.583096784514028688e-01,-8.795595716332252345e-02,-9.999909101774732967e-02,5.335827842456162262e-01,-2.311603092487804822e+00,-2.736477684006177746e-01,1.869006675750600407e-02,3.376451539296256021e-02
-8.953047594507832496e-01,1.401679857706381316e-01,7.758186490180517536e-01,-2.153588852762151895e-02,-6.285189578095784491e-01,-2.327701368530428749e-01,-5.386622967293560604e-01,4.664523517514250206e-01,-5.016125617746265419e-01,-2.736477684006179412e-01,-2.615525861997983981e+00,1.493950442950416346e-01,2.082341617066605810e+00
-2.390994013064295931e-01,-1.219448682605226847e-01,-6.088085242589517110e-01,-7.785644098138652658e-02,1.213143070795398015e-01,8.282289275481422020e-02,4.017519453061833556e-01,5.224342346718386931e-01,2.747584432608841110e-01,1.869006675750600407e-02,1.493950442950424951e-01,-2.596456197272861033e+00,-4.156272822673768297e-01
9.024677635695136368e-01,5.207865313511247374e-01,-9.039267772414838475e-01,-5.743864449765446745e-01,8.389005860993512531e-01,3.166179696016504508e-01,1.868585653248984624e+00,-6.561411827824011889e-01,-7.850140293644887468e-02,3.376451539296258103e-02,2.082341617066600925e+00,-4.156272822673758305e-01,-3.638024908347152753e+00
